case:concept:name,concept:name,time:timestamp,cost,org:resource
236,Activity 6,2023-01-03 12:37:00,216,Lisa
236,Activity 9,2023-01-03 12:59:00,60,Susan
237,Activity 21,2023-01-01 18:42:00,89,Peter
237,Activity 8,2023-01-01 19:43:00,130,Mike
237,Activity 17,2023-01-01 20:06:00,276,Anna
237,Activity 31,2023-01-01 22:00:00,280,Susan
237,Activity 35,2023-01-01 23:57:00,169,Anna
238,Activity 25,2023-01-02 10:08:00,180,Susan
238,Activity 35,2023-01-02 12:08:00,104,Laura
238,Activity 21,2023-01-02 13:56:00,297,Lisa
239,Activity 1,2023-01-02 19:04:00,173,Anna
239,Activity 49,2023-01-02 20:43:00,72,Peter
239,Activity 8,2023-01-02 21:47:00,299,Laura
239,Activity 24,2023-01-02 21:50:00,194,Mike
239,Activity 35,2023-01-02 22:05:00,177,John
239,Activity 37,2023-01-02 23:36:00,192,Laura
239,Activity 24,2023-01-03 01:01:00,283,Susan
239,Activity 3,2023-01-03 02:01:00,96,Anna
239,Activity 24,2023-01-03 03:12:00,146,Laura
240,Activity 9,2023-01-02 08:28:00,203,Susan
240,Activity 48,2023-01-02 10:09:00,222,John
240,Activity 11,2023-01-02 10:12:00,256,Lisa
240,Activity 29,2023-01-02 11:31:00,88,Anna
240,Activity 31,2023-01-02 13:08:00,102,Susan
240,Activity 21,2023-01-02 13:58:00,254,Laura
240,Activity 37,2023-01-02 15:22:00,280,Anna
241,Activity 45,2023-01-02 15:25:00,295,Anna
241,Activity 33,2023-01-02 16:29:00,102,Laura
241,Activity 14,2023-01-02 17:05:00,69,Lisa
241,Activity 43,2023-01-02 17:13:00,247,Mike
242,Activity 48,2023-01-02 07:49:00,259,Anna
242,Activity 18,2023-01-02 08:33:00,114,Laura
242,Activity 20,2023-01-02 09:49:00,201,Susan
242,Activity 43,2023-01-02 10:07:00,92,John
243,Activity 7,2023-01-02 23:02:00,266,Laura
243,Activity 18,2023-01-02 23:56:00,107,Laura
243,Activity 43,2023-01-03 01:16:00,219,Tom
243,Activity 33,2023-01-03 02:19:00,241,Anna
243,Activity 34,2023-01-03 03:48:00,191,Susan
243,Activity 28,2023-01-03 05:38:00,133,Susan
244,Activity 38,2023-01-01 14:36:00,100,Laura
244,Activity 18,2023-01-01 15:40:00,277,Lisa
244,Activity 36,2023-01-01 17:06:00,253,Anna
244,Activity 37,2023-01-01 18:30:00,209,Tom
244,Activity 10,2023-01-01 19:52:00,199,John
245,Activity 49,2023-01-02 05:23:00,185,Peter
245,Activity 19,2023-01-02 06:41:00,276,Mike
245,Activity 13,2023-01-02 07:38:00,171,Mike
245,Activity 5,2023-01-02 08:18:00,142,Mike
245,Activity 35,2023-01-02 09:38:00,63,Anna
245,Activity 1,2023-01-02 10:58:00,60,Tom
245,Activity 24,2023-01-02 12:12:00,168,Tom
245,Activity 16,2023-01-02 13:55:00,84,Anna
246,Activity 41,2023-01-02 18:33:00,273,Anna
246,Activity 15,2023-01-02 19:22:00,184,Anna
246,Activity 17,2023-01-02 21:01:00,227,Tom
246,Activity 15,2023-01-02 23:01:00,250,Susan
246,Activity 19,2023-01-03 00:09:00,191,Lisa
246,Activity 16,2023-01-03 02:05:00,262,John
246,Activity 24,2023-01-03 02:07:00,97,Susan
246,Activity 37,2023-01-03 03:24:00,298,Tom
247,Activity 23,2023-01-02 15:21:00,108,Tom
247,Activity 21,2023-01-02 15:55:00,240,Tom
247,Activity 21,2023-01-02 16:44:00,184,Mike
247,Activity 11,2023-01-02 17:07:00,171,Mike
247,Activity 36,2023-01-02 17:09:00,84,John
247,Activity 1,2023-01-02 18:09:00,111,Tom
247,Activity 26,2023-01-02 19:09:00,171,Susan
247,Activity 45,2023-01-02 19:39:00,239,Laura
247,Activity 16,2023-01-02 21:15:00,161,Anna
247,Activity 23,2023-01-02 23:09:00,246,Peter
248,Activity 33,2023-01-02 00:50:00,220,Anna
248,Activity 9,2023-01-02 01:49:00,262,John
248,Activity 39,2023-01-02 02:04:00,253,Laura
248,Activity 40,2023-01-02 02:37:00,180,Anna
248,Activity 20,2023-01-02 04:32:00,213,Anna
248,Activity 13,2023-01-02 04:40:00,90,John
248,Activity 36,2023-01-02 06:39:00,154,Laura
248,Activity 3,2023-01-02 07:31:00,155,Tom
248,Activity 31,2023-01-02 08:53:00,52,Susan
248,Activity 28,2023-01-02 10:35:00,59,John
249,Activity 43,2023-01-01 23:09:00,207,Laura
249,Activity 11,2023-01-02 00:41:00,193,Peter
249,Activity 37,2023-01-02 01:32:00,54,Susan
249,Activity 45,2023-01-02 01:52:00,144,Peter
249,Activity 41,2023-01-02 02:01:00,117,Peter
249,Activity 39,2023-01-02 03:25:00,188,John
249,Activity 29,2023-01-02 04:57:00,120,Tom
249,Activity 36,2023-01-02 06:43:00,55,Anna
249,Activity 45,2023-01-02 06:59:00,124,John
249,Activity 19,2023-01-02 08:53:00,70,Tom
250,Activity 4,2023-01-02 09:24:00,67,Peter
250,Activity 5,2023-01-02 10:53:00,110,Tom
250,Activity 2,2023-01-02 11:10:00,62,Laura
250,Activity 48,2023-01-02 11:26:00,115,Anna
250,Activity 45,2023-01-02 11:31:00,111,Laura
251,Activity 1,2023-01-02 08:52:00,107,Mike
251,Activity 1,2023-01-02 09:01:00,179,Anna
251,Activity 25,2023-01-02 10:17:00,277,Tom
251,Activity 13,2023-01-02 10:20:00,248,Peter
252,Activity 39,2023-01-02 00:44:00,127,Laura
252,Activity 18,2023-01-02 00:46:00,83,Tom
252,Activity 21,2023-01-02 01:26:00,80,Susan
252,Activity 19,2023-01-02 02:23:00,162,Susan
252,Activity 17,2023-01-02 02:34:00,289,Anna
252,Activity 50,2023-01-02 02:47:00,172,Mike
252,Activity 10,2023-01-02 02:51:00,189,Tom
252,Activity 38,2023-01-02 04:22:00,59,Susan
252,Activity 36,2023-01-02 05:40:00,126,Tom
253,Activity 11,2023-01-01 17:41:00,93,Susan
253,Activity 16,2023-01-01 18:14:00,61,Tom
253,Activity 3,2023-01-01 18:49:00,165,Tom
253,Activity 18,2023-01-01 19:56:00,212,Anna
253,Activity 33,2023-01-01 20:36:00,103,Susan
253,Activity 27,2023-01-01 21:01:00,295,Mike
253,Activity 44,2023-01-01 22:03:00,131,Anna
253,Activity 31,2023-01-01 22:15:00,243,Peter
254,Activity 7,2023-01-01 14:42:00,144,Mike
254,Activity 27,2023-01-01 16:20:00,277,Laura
254,Activity 49,2023-01-01 17:14:00,231,Peter
254,Activity 19,2023-01-01 17:58:00,300,Peter
254,Activity 28,2023-01-01 19:42:00,198,Laura
254,Activity 26,2023-01-01 20:10:00,164,Laura
255,Activity 18,2023-01-02 17:04:00,185,Laura
255,Activity 38,2023-01-02 17:36:00,169,Susan
255,Activity 39,2023-01-02 18:50:00,84,Anna
255,Activity 12,2023-01-02 20:12:00,202,Susan
256,Activity 29,2023-01-02 01:19:00,108,Tom
256,Activity 35,2023-01-02 03:14:00,255,Laura
256,Activity 9,2023-01-02 04:54:00,63,Laura
256,Activity 17,2023-01-02 06:18:00,267,Lisa
256,Activity 48,2023-01-02 07:25:00,176,John
256,Activity 43,2023-01-02 08:14:00,180,Mike
256,Activity 39,2023-01-02 09:08:00,178,Peter
256,Activity 39,2023-01-02 10:49:00,269,Lisa
257,Activity 12,2023-01-02 10:05:00,184,Susan
257,Activity 48,2023-01-02 10:20:00,66,Laura
257,Activity 8,2023-01-02 10:36:00,178,John
257,Activity 41,2023-01-02 11:12:00,231,Anna
257,Activity 23,2023-01-02 12:34:00,204,Peter
258,Activity 15,2023-01-03 02:41:00,215,Anna
258,Activity 13,2023-01-03 04:35:00,141,Mike
258,Activity 7,2023-01-03 05:30:00,243,Lisa
259,Activity 15,2023-01-03 00:04:00,220,Peter
259,Activity 21,2023-01-03 00:23:00,172,Lisa
259,Activity 28,2023-01-03 02:00:00,195,Susan
259,Activity 23,2023-01-03 03:18:00,126,John
259,Activity 47,2023-01-03 05:16:00,192,Tom
260,Activity 20,2023-01-03 05:37:00,226,Laura
260,Activity 39,2023-01-03 06:53:00,202,Susan
260,Activity 28,2023-01-03 08:06:00,188,Anna
261,Activity 10,2023-01-01 09:52:00,243,Lisa
261,Activity 4,2023-01-01 10:41:00,73,John
261,Activity 3,2023-01-01 12:19:00,283,Lisa
262,Activity 25,2023-01-01 23:29:00,167,John
262,Activity 19,2023-01-02 01:01:00,194,Tom
262,Activity 21,2023-01-02 01:10:00,246,Susan
262,Activity 4,2023-01-02 02:13:00,138,Anna
262,Activity 47,2023-01-02 02:56:00,245,Peter
262,Activity 1,2023-01-02 03:33:00,166,Peter
262,Activity 18,2023-01-02 04:33:00,184,Anna
262,Activity 32,2023-01-02 06:33:00,110,Susan
262,Activity 16,2023-01-02 07:27:00,190,Laura
263,Activity 26,2023-01-01 18:45:00,255,Anna
263,Activity 42,2023-01-01 18:55:00,208,Lisa
263,Activity 32,2023-01-01 20:42:00,67,Tom
263,Activity 18,2023-01-01 20:55:00,235,Peter
263,Activity 20,2023-01-01 22:50:00,278,Mike
263,Activity 41,2023-01-01 23:10:00,211,Susan
264,Activity 10,2023-01-02 23:35:00,162,Peter
264,Activity 4,2023-01-03 00:03:00,168,Lisa
264,Activity 7,2023-01-03 01:05:00,85,Laura
264,Activity 4,2023-01-03 01:43:00,135,Tom
264,Activity 50,2023-01-03 02:32:00,188,Lisa
265,Activity 12,2023-01-01 14:38:00,85,Peter
265,Activity 37,2023-01-01 15:06:00,208,Laura
265,Activity 43,2023-01-01 17:06:00,285,Lisa
265,Activity 3,2023-01-01 17:55:00,165,Laura
265,Activity 12,2023-01-01 19:07:00,189,Lisa
265,Activity 24,2023-01-01 19:42:00,166,Susan
266,Activity 25,2023-01-02 15:28:00,154,Susan
266,Activity 44,2023-01-02 17:23:00,150,Laura
266,Activity 47,2023-01-02 17:37:00,178,Laura
266,Activity 13,2023-01-02 19:32:00,129,Mike
266,Activity 35,2023-01-02 19:42:00,153,Laura
267,Activity 36,2023-01-02 02:30:00,296,John
267,Activity 45,2023-01-02 02:32:00,240,Tom
267,Activity 2,2023-01-02 04:06:00,222,Susan
267,Activity 6,2023-01-02 05:29:00,225,Susan
268,Activity 11,2023-01-01 11:50:00,195,John
268,Activity 46,2023-01-01 12:11:00,77,Susan
268,Activity 44,2023-01-01 12:51:00,161,Tom
268,Activity 14,2023-01-01 14:50:00,125,Peter
268,Activity 47,2023-01-01 15:42:00,112,Anna
268,Activity 5,2023-01-01 16:20:00,52,Peter
269,Activity 12,2023-01-01 15:00:00,137,Peter
269,Activity 15,2023-01-01 16:35:00,105,Tom
269,Activity 18,2023-01-01 17:54:00,159,John
269,Activity 47,2023-01-01 19:32:00,85,Mike
269,Activity 2,2023-01-01 21:14:00,256,Peter
269,Activity 8,2023-01-01 22:41:00,251,Susan
269,Activity 45,2023-01-01 23:27:00,157,Lisa
269,Activity 40,2023-01-02 01:27:00,81,Lisa
269,Activity 19,2023-01-02 01:54:00,244,Lisa
269,Activity 32,2023-01-02 02:22:00,182,Lisa
270,Activity 4,2023-01-01 12:27:00,73,Peter
270,Activity 11,2023-01-01 13:14:00,240,Laura
270,Activity 33,2023-01-01 14:22:00,243,Lisa
270,Activity 7,2023-01-01 14:44:00,207,Anna
270,Activity 41,2023-01-01 14:45:00,241,Mike
271,Activity 33,2023-01-01 17:53:00,259,Mike
271,Activity 4,2023-01-01 18:05:00,171,Lisa
271,Activity 50,2023-01-01 19:45:00,290,Tom
271,Activity 38,2023-01-01 19:58:00,55,John
271,Activity 4,2023-01-01 21:21:00,298,Tom
271,Activity 1,2023-01-01 21:25:00,143,Tom
271,Activity 23,2023-01-01 22:31:00,84,Mike
271,Activity 14,2023-01-02 00:08:00,257,Mike
272,Activity 27,2023-01-02 08:29:00,229,Laura
272,Activity 10,2023-01-02 08:47:00,110,Tom
272,Activity 38,2023-01-02 10:23:00,288,Mike
272,Activity 21,2023-01-02 12:19:00,220,Mike
273,Activity 27,2023-01-01 12:14:00,155,John
273,Activity 14,2023-01-01 13:57:00,152,Mike
273,Activity 21,2023-01-01 15:13:00,91,Laura
273,Activity 37,2023-01-01 15:41:00,108,Mike
273,Activity 48,2023-01-01 17:00:00,217,Tom
273,Activity 14,2023-01-01 17:55:00,269,Lisa
273,Activity 4,2023-01-01 19:12:00,286,Lisa
273,Activity 49,2023-01-01 19:24:00,159,Susan
273,Activity 21,2023-01-01 19:42:00,142,Mike
274,Activity 29,2023-01-01 08:10:00,53,Lisa
274,Activity 10,2023-01-01 09:58:00,226,John
274,Activity 38,2023-01-01 09:59:00,207,Laura
274,Activity 34,2023-01-01 11:17:00,131,Laura
274,Activity 7,2023-01-01 11:25:00,278,Susan
274,Activity 28,2023-01-01 11:57:00,272,Susan
274,Activity 20,2023-01-01 13:50:00,256,Peter
274,Activity 42,2023-01-01 14:51:00,267,Lisa
274,Activity 44,2023-01-01 16:03:00,216,John
275,Activity 26,2023-01-02 21:47:00,244,Lisa
275,Activity 10,2023-01-02 22:30:00,206,John
275,Activity 19,2023-01-02 22:34:00,104,Tom
275,Activity 15,2023-01-02 22:36:00,178,John
275,Activity 9,2023-01-02 23:39:00,240,Tom
275,Activity 32,2023-01-03 01:32:00,236,John
275,Activity 20,2023-01-03 03:05:00,152,John
275,Activity 2,2023-01-03 04:03:00,159,Mike
275,Activity 9,2023-01-03 05:14:00,115,Susan
275,Activity 48,2023-01-03 05:30:00,295,Susan
276,Activity 25,2023-01-02 21:29:00,261,Tom
276,Activity 24,2023-01-02 22:52:00,277,Tom
276,Activity 41,2023-01-03 00:46:00,241,Peter
277,Activity 49,2023-01-02 19:24:00,211,Lisa
277,Activity 41,2023-01-02 20:41:00,109,Susan
277,Activity 8,2023-01-02 21:48:00,205,Susan
277,Activity 49,2023-01-02 22:54:00,282,John
277,Activity 37,2023-01-02 23:38:00,202,Laura
277,Activity 45,2023-01-02 23:55:00,288,Laura
277,Activity 23,2023-01-03 00:29:00,62,John
277,Activity 19,2023-01-03 00:36:00,163,Tom
277,Activity 39,2023-01-03 02:15:00,250,Tom
277,Activity 28,2023-01-03 04:00:00,72,Laura
278,Activity 47,2023-01-01 09:08:00,257,Laura
278,Activity 42,2023-01-01 10:41:00,292,Tom
278,Activity 32,2023-01-01 11:24:00,233,Laura
278,Activity 10,2023-01-01 13:05:00,166,Mike
278,Activity 17,2023-01-01 14:20:00,85,Peter
278,Activity 32,2023-01-01 14:49:00,57,Susan
278,Activity 11,2023-01-01 16:23:00,113,Tom
278,Activity 24,2023-01-01 17:06:00,296,Susan
278,Activity 12,2023-01-01 18:25:00,136,Lisa
278,Activity 9,2023-01-01 19:32:00,175,Susan
279,Activity 32,2023-01-02 05:36:00,132,Mike
279,Activity 19,2023-01-02 06:01:00,61,Anna
279,Activity 47,2023-01-02 06:22:00,229,Peter
279,Activity 5,2023-01-02 07:24:00,169,John
279,Activity 47,2023-01-02 09:07:00,163,Anna
279,Activity 32,2023-01-02 10:52:00,113,Peter
279,Activity 30,2023-01-02 12:52:00,161,Tom
279,Activity 19,2023-01-02 13:09:00,255,John
279,Activity 23,2023-01-02 14:40:00,141,John
279,Activity 11,2023-01-02 15:40:00,185,Laura
280,Activity 6,2023-01-02 13:23:00,262,Anna
280,Activity 17,2023-01-02 13:32:00,185,Mike
280,Activity 27,2023-01-02 14:51:00,95,Peter
280,Activity 2,2023-01-02 14:56:00,241,Tom
280,Activity 49,2023-01-02 15:00:00,59,Laura
281,Activity 27,2023-01-01 12:27:00,168,Mike
281,Activity 29,2023-01-01 13:14:00,178,Peter
281,Activity 19,2023-01-01 14:28:00,113,Anna
282,Activity 35,2023-01-03 07:07:00,260,Tom
282,Activity 33,2023-01-03 08:11:00,217,Peter
282,Activity 18,2023-01-03 09:39:00,133,Laura
282,Activity 37,2023-01-03 11:33:00,269,Peter
283,Activity 27,2023-01-01 10:30:00,190,Mike
283,Activity 3,2023-01-01 10:33:00,170,Laura
283,Activity 40,2023-01-01 11:10:00,192,Lisa
284,Activity 45,2023-01-03 07:34:00,288,Anna
284,Activity 12,2023-01-03 07:55:00,201,Anna
284,Activity 34,2023-01-03 09:03:00,256,Lisa
284,Activity 13,2023-01-03 10:24:00,129,Susan
285,Activity 44,2023-01-03 08:44:00,260,Mike
285,Activity 37,2023-01-03 10:40:00,271,Anna
285,Activity 33,2023-01-03 11:58:00,152,Anna
285,Activity 38,2023-01-03 13:41:00,61,Lisa
285,Activity 17,2023-01-03 14:47:00,257,Anna
285,Activity 35,2023-01-03 15:58:00,267,Tom
286,Activity 25,2023-01-01 22:19:00,252,Anna
286,Activity 27,2023-01-01 22:21:00,232,Lisa
286,Activity 22,2023-01-01 22:39:00,202,Laura
286,Activity 17,2023-01-01 23:40:00,68,Mike
287,Activity 30,2023-01-02 20:03:00,128,Susan
287,Activity 8,2023-01-02 21:02:00,176,Tom
287,Activity 45,2023-01-02 21:46:00,282,Mike
287,Activity 30,2023-01-02 22:43:00,299,Mike
287,Activity 2,2023-01-02 23:01:00,225,Laura
287,Activity 32,2023-01-02 23:34:00,209,Susan
287,Activity 48,2023-01-03 00:00:00,99,Peter
287,Activity 39,2023-01-03 01:54:00,130,John
287,Activity 44,2023-01-03 02:20:00,293,Susan
287,Activity 34,2023-01-03 03:47:00,182,Tom
288,Activity 49,2023-01-02 23:49:00,99,John
288,Activity 16,2023-01-03 01:03:00,67,Mike
288,Activity 28,2023-01-03 01:42:00,161,Mike
289,Activity 8,2023-01-01 23:50:00,141,Susan
289,Activity 41,2023-01-02 01:24:00,84,Tom
289,Activity 45,2023-01-02 03:24:00,101,John
290,Activity 8,2023-01-02 02:44:00,287,Tom
290,Activity 50,2023-01-02 03:04:00,220,Mike
290,Activity 34,2023-01-02 04:51:00,257,Lisa
290,Activity 20,2023-01-02 06:34:00,129,Mike
290,Activity 43,2023-01-02 08:06:00,126,Susan
290,Activity 32,2023-01-02 09:45:00,57,Lisa
291,Activity 3,2023-01-02 22:26:00,173,Laura
291,Activity 7,2023-01-02 23:39:00,69,Susan
291,Activity 35,2023-01-03 00:15:00,112,Mike
291,Activity 36,2023-01-03 01:47:00,141,Tom
291,Activity 37,2023-01-03 02:04:00,184,Tom
292,Activity 16,2023-01-02 07:06:00,101,Mike
292,Activity 34,2023-01-02 07:39:00,151,Tom
292,Activity 10,2023-01-02 09:04:00,66,Peter
292,Activity 1,2023-01-02 10:37:00,294,Laura
292,Activity 15,2023-01-02 10:48:00,130,Peter
293,Activity 48,2023-01-03 01:03:00,285,Laura
293,Activity 37,2023-01-03 02:26:00,119,John
293,Activity 4,2023-01-03 03:22:00,186,Tom
293,Activity 15,2023-01-03 05:07:00,217,Tom
293,Activity 3,2023-01-03 05:22:00,132,Peter
293,Activity 5,2023-01-03 06:46:00,271,Susan
293,Activity 1,2023-01-03 06:47:00,260,Lisa
294,Activity 32,2023-01-02 06:17:00,192,Laura
294,Activity 15,2023-01-02 08:13:00,218,Susan
294,Activity 16,2023-01-02 09:21:00,250,Susan
294,Activity 34,2023-01-02 10:09:00,237,Mike
294,Activity 20,2023-01-02 11:51:00,252,John
294,Activity 31,2023-01-02 13:01:00,233,Peter
294,Activity 38,2023-01-02 14:15:00,271,Anna
294,Activity 32,2023-01-02 15:50:00,238,Peter
294,Activity 31,2023-01-02 17:26:00,80,Mike
295,Activity 38,2023-01-01 17:44:00,169,Peter
295,Activity 38,2023-01-01 17:46:00,170,Lisa
295,Activity 4,2023-01-01 19:23:00,231,John
295,Activity 30,2023-01-01 20:16:00,59,Peter
295,Activity 14,2023-01-01 21:52:00,239,John
296,Activity 21,2023-01-02 02:44:00,254,Anna
296,Activity 14,2023-01-02 04:33:00,126,Tom
296,Activity 34,2023-01-02 06:18:00,53,Mike
296,Activity 1,2023-01-02 07:19:00,282,John
296,Activity 49,2023-01-02 07:39:00,246,Lisa
297,Activity 27,2023-01-01 19:50:00,89,Peter
297,Activity 32,2023-01-01 21:29:00,255,Mike
297,Activity 45,2023-01-01 23:00:00,263,Anna
297,Activity 41,2023-01-01 23:12:00,259,Susan
297,Activity 6,2023-01-02 00:29:00,105,Anna
297,Activity 42,2023-01-02 02:13:00,59,Susan
297,Activity 5,2023-01-02 04:02:00,56,Tom
298,Activity 5,2023-01-01 10:36:00,82,Susan
298,Activity 31,2023-01-01 11:00:00,164,Peter
298,Activity 4,2023-01-01 12:29:00,155,Tom
298,Activity 28,2023-01-01 13:56:00,216,Laura
299,Activity 9,2023-01-01 20:28:00,131,Laura
299,Activity 32,2023-01-01 20:29:00,224,Tom
299,Activity 46,2023-01-01 21:37:00,57,Anna
299,Activity 46,2023-01-01 23:04:00,55,Laura
300,Activity 45,2023-01-01 17:18:00,135,Laura
300,Activity 6,2023-01-01 18:06:00,132,Susan
300,Activity 28,2023-01-01 19:47:00,106,John
300,Activity 12,2023-01-01 21:06:00,97,Susan
300,Activity 20,2023-01-01 21:12:00,134,Peter
300,Activity 43,2023-01-01 21:57:00,216,Peter
301,Activity 49,2023-01-03 03:14:00,161,John
301,Activity 42,2023-01-03 03:53:00,274,Susan
301,Activity 1,2023-01-03 04:22:00,235,Mike
301,Activity 19,2023-01-03 05:18:00,300,Lisa
302,Activity 45,2023-01-02 05:19:00,158,Tom
302,Activity 8,2023-01-02 05:48:00,253,Peter
302,Activity 41,2023-01-02 06:12:00,199,Anna
302,Activity 25,2023-01-02 07:54:00,264,Anna
302,Activity 21,2023-01-02 09:11:00,262,Laura
303,Activity 40,2023-01-02 22:45:00,232,Susan
303,Activity 36,2023-01-02 23:55:00,230,John
303,Activity 38,2023-01-03 01:38:00,214,Mike
304,Activity 43,2023-01-02 00:23:00,277,Mike
304,Activity 28,2023-01-02 01:21:00,211,Tom
304,Activity 4,2023-01-02 02:58:00,219,John
304,Activity 46,2023-01-02 03:25:00,190,Peter
304,Activity 8,2023-01-02 03:43:00,225,Lisa
304,Activity 7,2023-01-02 03:57:00,106,Anna
305,Activity 19,2023-01-02 05:22:00,137,Tom
305,Activity 6,2023-01-02 05:24:00,180,Mike
305,Activity 50,2023-01-02 07:23:00,67,Mike
305,Activity 6,2023-01-02 08:32:00,183,Tom
305,Activity 21,2023-01-02 08:47:00,73,Tom
305,Activity 16,2023-01-02 09:31:00,264,Susan
305,Activity 40,2023-01-02 11:10:00,247,Mike
305,Activity 50,2023-01-02 13:08:00,118,Susan
305,Activity 39,2023-01-02 14:07:00,126,Mike
306,Activity 47,2023-01-03 08:03:00,111,Susan
306,Activity 41,2023-01-03 08:55:00,203,Laura
306,Activity 47,2023-01-03 10:02:00,254,John
307,Activity 19,2023-01-01 09:51:00,107,Susan
307,Activity 17,2023-01-01 09:58:00,56,John
307,Activity 26,2023-01-01 11:15:00,153,Laura
307,Activity 14,2023-01-01 12:17:00,60,Susan
307,Activity 13,2023-01-01 12:26:00,132,Lisa
307,Activity 11,2023-01-01 14:14:00,198,Peter
307,Activity 4,2023-01-01 14:51:00,206,Tom
307,Activity 8,2023-01-01 16:50:00,51,John
307,Activity 8,2023-01-01 17:39:00,250,Peter
308,Activity 18,2023-01-03 08:57:00,196,Mike
308,Activity 23,2023-01-03 09:01:00,109,John
308,Activity 38,2023-01-03 09:04:00,219,Susan
308,Activity 50,2023-01-03 10:05:00,104,Peter
308,Activity 46,2023-01-03 11:07:00,62,Mike
308,Activity 41,2023-01-03 12:35:00,250,Anna
308,Activity 43,2023-01-03 13:28:00,275,Anna
308,Activity 6,2023-01-03 13:33:00,226,Tom
308,Activity 28,2023-01-03 15:28:00,298,Anna
308,Activity 33,2023-01-03 17:00:00,112,Mike
309,Activity 47,2023-01-02 03:35:00,221,John
309,Activity 46,2023-01-02 05:09:00,175,Susan
309,Activity 46,2023-01-02 06:30:00,229,Laura
309,Activity 16,2023-01-02 08:08:00,244,Lisa
309,Activity 27,2023-01-02 09:55:00,54,Laura
309,Activity 44,2023-01-02 10:16:00,224,Anna
309,Activity 37,2023-01-02 10:58:00,157,Mike
309,Activity 24,2023-01-02 12:09:00,159,Mike
310,Activity 2,2023-01-01 18:59:00,139,Susan
310,Activity 30,2023-01-01 20:26:00,64,Susan
310,Activity 40,2023-01-01 21:13:00,274,Mike
310,Activity 44,2023-01-01 22:50:00,175,Tom
310,Activity 46,2023-01-01 23:42:00,144,Peter
311,Activity 35,2023-01-03 06:03:00,246,John
311,Activity 48,2023-01-03 07:12:00,292,John
311,Activity 23,2023-01-03 07:48:00,64,Susan
311,Activity 8,2023-01-03 09:26:00,123,Peter
311,Activity 36,2023-01-03 11:06:00,227,John
311,Activity 48,2023-01-03 12:43:00,175,Laura
311,Activity 1,2023-01-03 14:08:00,247,Lisa
312,Activity 23,2023-01-02 09:18:00,114,Lisa
312,Activity 39,2023-01-02 09:50:00,96,Anna
312,Activity 1,2023-01-02 11:38:00,292,Lisa
312,Activity 27,2023-01-02 12:43:00,269,Lisa
312,Activity 39,2023-01-02 14:02:00,61,John
312,Activity 38,2023-01-02 14:44:00,111,Lisa
312,Activity 5,2023-01-02 15:07:00,191,Lisa
313,Activity 45,2023-01-02 06:07:00,90,Mike
313,Activity 2,2023-01-02 06:45:00,168,Tom
313,Activity 49,2023-01-02 08:11:00,142,Tom
313,Activity 25,2023-01-02 09:28:00,214,Tom
313,Activity 47,2023-01-02 10:10:00,238,Laura
313,Activity 27,2023-01-02 11:24:00,174,Susan
313,Activity 9,2023-01-02 12:45:00,230,Tom
313,Activity 33,2023-01-02 14:34:00,89,Susan
314,Activity 8,2023-01-01 15:25:00,259,Lisa
314,Activity 1,2023-01-01 16:13:00,68,Laura
314,Activity 13,2023-01-01 17:43:00,281,Anna
315,Activity 48,2023-01-01 11:40:00,107,Lisa
315,Activity 18,2023-01-01 11:55:00,129,Anna
315,Activity 40,2023-01-01 13:10:00,157,Lisa
315,Activity 42,2023-01-01 13:35:00,76,Peter
316,Activity 12,2023-01-01 16:47:00,247,Tom
316,Activity 8,2023-01-01 17:31:00,278,Lisa
316,Activity 21,2023-01-01 19:29:00,116,Peter
316,Activity 44,2023-01-01 20:58:00,262,Susan
316,Activity 42,2023-01-01 21:47:00,246,Laura
316,Activity 48,2023-01-01 22:08:00,73,Mike
316,Activity 13,2023-01-01 22:43:00,192,Peter
316,Activity 9,2023-01-01 23:53:00,214,Mike
316,Activity 22,2023-01-02 00:49:00,140,Susan
317,Activity 22,2023-01-03 09:23:00,76,Susan
317,Activity 24,2023-01-03 10:27:00,110,Peter
317,Activity 40,2023-01-03 11:57:00,218,Peter
317,Activity 31,2023-01-03 12:01:00,76,Laura
317,Activity 47,2023-01-03 13:30:00,237,Lisa
317,Activity 1,2023-01-03 14:47:00,196,Mike
317,Activity 35,2023-01-03 16:30:00,276,Anna
317,Activity 42,2023-01-03 16:45:00,230,Mike
318,Activity 39,2023-01-03 07:48:00,209,Mike
318,Activity 50,2023-01-03 08:39:00,196,Susan
318,Activity 39,2023-01-03 09:11:00,65,Laura
318,Activity 50,2023-01-03 10:51:00,136,John
318,Activity 12,2023-01-03 12:46:00,127,Peter
318,Activity 16,2023-01-03 14:13:00,124,Anna
318,Activity 27,2023-01-03 15:38:00,221,Susan
318,Activity 31,2023-01-03 17:15:00,238,Peter
319,Activity 36,2023-01-03 06:22:00,223,Mike
319,Activity 5,2023-01-03 06:23:00,223,Peter
319,Activity 5,2023-01-03 07:31:00,110,Lisa
319,Activity 5,2023-01-03 09:09:00,270,Mike
319,Activity 49,2023-01-03 09:43:00,240,Susan
319,Activity 15,2023-01-03 10:29:00,180,Susan
319,Activity 33,2023-01-03 10:36:00,77,Peter
320,Activity 44,2023-01-01 11:32:00,148,Laura
320,Activity 33,2023-01-01 12:58:00,207,Lisa
320,Activity 2,2023-01-01 13:41:00,236,Laura
321,Activity 42,2023-01-02 17:11:00,135,Peter
321,Activity 50,2023-01-02 17:13:00,221,Susan
